Frequency [MHz],|S0-2| [-],|S1-2| [-],|S2-2| [-],|S3-2| [-],Arg(S0-2) [rad],Arg(S1-2) [rad],Arg(S2-2) [rad],Arg(S3-2) [rad],Delay 2>0 [s],Delay 2>1 [s],Delay 2>2 [s],Delay 2>3 [s],|Z2| [Ohm],Arg(Z2) [rad]
3.053800e+03, 5.208489e-02, 5.628375e-02, 1.808888e-01, 8.487329e-01, -2.410743e+00, 2.494287e+00, -6.286959e-01, -2.546870e+00, 1.324355e-09, 3.422447e-10, 6.559475e-10, 4.575190e-10, 6.690846e+01, -2.165075e-01
3.057600e+03, 5.186490e-02, 5.627662e-02, 1.814879e-01, 8.486544e-01, -2.442363e+00, 2.486116e+00, -6.443574e-01, -2.557794e+00, 1.333290e-09, 3.399846e-10, 6.556540e-10, 4.575683e-10, 6.673475e+01, -2.217524e-01
3.061400e+03, 5.166135e-02, 5.627334e-02, 1.820718e-01, 8.485782e-01, -2.474197e+00, 2.477998e+00, -6.600118e-01, -2.568719e+00, 1.341742e-09, 3.379102e-10, 6.554693e-10, 4.574642e-10, 6.655381e+01, -2.269430e-01
3.065200e+03, 5.147479e-02, 5.627409e-02, 1.826390e-01, 8.485033e-01, -2.506233e+00, 2.469930e+00, -6.756619e-01, -2.579642e+00, 1.349619e-09, 3.359129e-10, 6.551557e-10, 4.574547e-10, 6.636560e+01, -2.320752e-01
3.069000e+03, 5.130563e-02, 5.627907e-02, 1.831909e-01, 8.484291e-01, -2.538456e+00, 2.461910e+00, -6.913044e-01, -2.590564e+00, 1.357023e-09, 3.339570e-10, 6.549941e-10, 4.573716e-10, 6.617050e+01, -2.371471e-01
3.072800e+03, 5.115415e-02, 5.628806e-02, 1.837270e-01, 8.483572e-01, -2.570857e+00, 2.453936e+00, -7.069432e-01, -2.601484e+00, 1.363836e-09, 3.320379e-10, 6.548176e-10, 4.573820e-10, 6.596861e+01, -2.421567e-01
3.076600e+03, 5.102075e-02, 5.630149e-02, 1.842466e-01, 8.482870e-01, -2.603420e+00, 2.446009e+00, -7.225776e-01, -2.612405e+00, 1.370053e-09, 3.302728e-10, 6.546563e-10, 4.573339e-10, 6.576003e+01, -2.471001e-01
3.080400e+03, 5.090569e-02, 5.631926e-02, 1.847499e-01, 8.482187e-01, -2.636131e+00, 2.438123e+00, -7.382083e-01, -2.623324e+00, 1.375732e-09, 3.285665e-10, 6.548251e-10, 4.572703e-10, 6.554501e+01, -2.519755e-01
3.084200e+03, 5.080935e-02, 5.634146e-02, 1.852375e-01, 8.481517e-01, -2.668979e+00, 2.430278e+00, -7.538430e-01, -2.634242e+00, 1.380656e-09, 3.269732e-10, 6.546741e-10, 4.572826e-10, 6.532364e+01, -2.567831e-01
3.088000e+03, 5.073207e-02, 5.636823e-02, 1.857084e-01, 8.480870e-01, -2.701943e+00, 2.422471e+00, -7.694740e-01, -2.645160e+00, 1.384882e-09, 3.253783e-10, 6.545401e-10, 4.572123e-10, 6.509616e+01, -2.615169e-01
3.091800e+03, 5.067388e-02, 5.639960e-02, 1.861628e-01, 8.480236e-01, -2.735009e+00, 2.414702e+00, -7.851019e-01, -2.656076e+00, 1.388462e-09, 3.239470e-10, 6.547371e-10, 4.571942e-10, 6.486282e+01, -2.661754e-01
3.095600e+03, 5.063515e-02, 5.643579e-02, 1.866013e-01, 8.479616e-01, -2.768160e+00, 2.406968e+00, -8.007345e-01, -2.666992e+00, 1.391306e-09, 3.226146e-10, 6.549421e-10, 4.571844e-10, 6.462371e+01, -2.707588e-01
3.099400e+03, 5.061604e-02, 5.647681e-02, 1.870240e-01, 8.479013e-01, -2.801379e+00, 2.399265e+00, -8.163719e-01, -2.677908e+00, 1.393433e-09, 3.213264e-10, 6.550165e-10, 4.571373e-10, 6.437906e+01, -2.752653e-01
3.103200e+03, 5.061676e-02, 5.652263e-02, 1.874292e-01, 8.478437e-01, -2.834649e+00, 2.391593e+00, -8.320112e-01, -2.688823e+00, 1.394808e-09, 3.202448e-10, 6.549498e-10, 4.571428e-10, 6.412898e+01, -2.796892e-01
3.107000e+03, 5.063735e-02, 5.657343e-02, 1.878178e-01, 8.477864e-01, -2.867951e+00, 2.383947e+00, -8.476488e-01, -2.699738e+00, 1.395516e-09, 3.191561e-10, 6.555287e-10, 4.570882e-10, 6.387383e+01, -2.840291e-01
3.110800e+03, 5.067781e-02, 5.662937e-02, 1.881902e-01, 8.477317e-01, -2.901271e+00, 2.376327e+00, -8.633003e-01, -2.710651e+00, 1.395378e-09, 3.181583e-10, 6.553509e-10, 4.570639e-10, 6.361357e+01, -2.882872e-01
3.114600e+03, 5.073843e-02, 5.669038e-02, 1.885457e-01, 8.476786e-01, -2.934587e+00, 2.368730e+00, -8.789475e-01, -2.721564e+00, 1.394518e-09, 3.173585e-10, 6.559937e-10, 4.571111e-10, 6.334870e+01, -2.924561e-01
3.118400e+03, 5.081901e-02, 5.675648e-02, 1.888841e-01, 8.476279e-01, -2.967882e+00, 2.361153e+00, -8.946101e-01, -2.732478e+00, 1.392937e-09, 3.166501e-10, 6.559988e-10, 4.570146e-10, 6.307904e+01, -2.965380e-01
3.122200e+03, 5.091972e-02, 5.682789e-02, 1.892066e-01, 8.475781e-01, -3.001140e+00, 2.353593e+00, -9.102728e-01, -2.743390e+00, 1.390616e-09, 3.159781e-10, 6.566807e-10, 4.570543e-10, 6.280520e+01, -3.005297e-01
3.126000e+03, 5.104037e-02, 5.690459e-02, 1.895124e-01, 8.475306e-01, -3.034343e+00, 2.346048e+00, -9.259518e-01, -2.754302e+00, 1.387575e-09, 3.153938e-10, 6.567677e-10, 4.569885e-10, 6.252701e+01, -3.044314e-01
3.129800e+03, 5.118102e-02, 5.698665e-02, 1.898011e-01, 8.474856e-01, -3.067473e+00, 2.338518e+00, -9.416328e-01, -2.765214e+00, 1.383824e-09, 3.150523e-10, 6.573706e-10, 4.570478e-10, 6.224494e+01, -3.082379e-01
3.133600e+03, 5.134141e-02, 5.707407e-02, 1.900725e-01, 8.474415e-01, -3.100513e+00, 2.330996e+00, -9.573283e-01, -2.776126e+00, 1.379406e-09, 3.147417e-10, 6.576989e-10, 4.569748e-10, 6.195895e+01, -3.119495e-01
3.137400e+03, 5.152151e-02, 5.716701e-02, 1.903264e-01, 8.473996e-01, -3.133448e+00, 2.323481e+00, -9.730316e-01, -2.787037e+00, 1.374318e-09, 3.145659e-10, 6.583046e-10, 4.569991e-10, 6.166937e+01, -3.155629e-01
3.141200e+03, 5.172114e-02, 5.726547e-02, 1.905645e-01, 8.473596e-01, 3.116924e+00, 2.315970e+00, -9.887493e-01, -2.797948e+00, 1.368595e-09, 3.145240e-10, 6.586938e-10, 4.570120e-10, 6.137639e+01, -3.190806e-01
3.145000e+03, 5.194008e-02, 5.736949e-02, 1.907852e-01, 8.473208e-01, 3.084247e+00, 2.308461e+00, -1.004476e+00, -2.808860e+00, 1.362271e-09, 3.145117e-10, 6.592554e-10, 4.569834e-10, 6.108022e+01, -3.224972e-01
3.148800e+03, 5.217807e-02, 5.747909e-02, 1.909891e-01, 8.472839e-01, 3.051722e+00, 2.300951e+00, -1.020217e+00, -2.819771e+00, 1.355361e-09, 3.147335e-10, 6.599249e-10, 4.569742e-10, 6.078103e+01, -3.258135e-01
3.152600e+03, 5.243502e-02, 5.759430e-02, 1.911761e-01, 8.472502e-01, 3.019361e+00, 2.293437e+00, -1.035973e+00, -2.830682e+00, 1.347937e-09, 3.149343e-10, 6.605743e-10, 4.569852e-10, 6.047896e+01, -3.290278e-01
3.156400e+03, 5.271037e-02, 5.771510e-02, 1.913462e-01, 8.472177e-01, 2.987177e+00, 2.285917e+00, -1.051745e+00, -2.841593e+00, 1.339952e-09, 3.153585e-10, 6.611374e-10, 4.570011e-10, 6.017424e+01, -3.321390e-01
3.160200e+03, 5.300413e-02, 5.784167e-02, 1.914985e-01, 8.471868e-01, 2.955185e+00, 2.278388e+00, -1.067531e+00, -2.852504e+00, 1.331527e-09, 3.159156e-10, 6.619749e-10, 4.569739e-10, 5.986706e+01, -3.351436e-01
3.164000e+03, 5.331579e-02, 5.797394e-02, 1.916346e-01, 8.471580e-01, 2.923393e+00, 2.270845e+00, -1.083336e+00, -2.863415e+00, 1.322636e-09, 3.164950e-10, 6.625719e-10, 4.570323e-10, 5.955757e+01, -3.380441e-01
3.167800e+03, 5.364496e-02, 5.811196e-02, 1.917528e-01, 8.471300e-01, 2.891813e+00, 2.263288e+00, -1.099156e+00, -2.874327e+00, 1.313402e-09, 3.172068e-10, 6.634572e-10, 4.570253e-10, 5.924600e+01, -3.408355e-01
3.171600e+03, 5.399149e-02, 5.825566e-02, 1.918546e-01, 8.471056e-01, 2.860455e+00, 2.255715e+00, -1.114996e+00, -2.885239e+00, 1.303756e-09, 3.181411e-10, 6.642139e-10, 4.570308e-10, 5.893249e+01, -3.435201e-01
3.175400e+03, 5.435482e-02, 5.840512e-02, 1.919391e-01, 8.470820e-01, 2.829326e+00, 2.248119e+00, -1.130855e+00, -2.896151e+00, 1.293754e-09, 3.190481e-10, 6.650263e-10, 4.570050e-10, 5.861725e+01, -3.460947e-01
3.179200e+03, 5.473468e-02, 5.856034e-02, 1.920060e-01, 8.470604e-01, 2.798436e+00, 2.240501e+00, -1.146733e+00, -2.907063e+00, 1.283482e-09, 3.200847e-10, 6.659264e-10, 4.570783e-10, 5.830043e+01, -3.485578e-01
3.183000e+03, 5.513058e-02, 5.872128e-02, 1.920561e-01, 8.470408e-01, 2.767792e+00, 2.232859e+00, -1.162633e+00, -2.917976e+00, 1.273028e-09, 3.213369e-10, 6.668621e-10, 4.570475e-10, 5.798222e+01, -3.509102e-01
3.186800e+03, 5.554215e-02, 5.888803e-02, 1.920893e-01, 8.470229e-01, 2.737397e+00, 2.225186e+00, -1.178555e+00, -2.928888e+00, 1.262192e-09, 3.225722e-10, 6.677183e-10, 4.571268e-10, 5.766278e+01, -3.531504e-01
3.190600e+03, 5.596895e-02, 5.906048e-02, 1.921043e-01, 8.470073e-01, 2.707260e+00, 2.217485e+00, -1.194498e+00, -2.939803e+00, 1.251253e-09, 3.240190e-10, 6.688407e-10, 4.571016e-10, 5.734228e+01, -3.552751e-01
3.194400e+03, 5.641055e-02, 5.923875e-02, 1.921038e-01, 8.469938e-01, 2.677385e+00, 2.209748e+00, -1.210467e+00, -2.950716e+00, 1.240180e-09, 3.255622e-10, 6.698074e-10, 4.571187e-10, 5.702088e+01, -3.572887e-01
3.198200e+03, 5.686646e-02, 5.942261e-02, 1.920855e-01, 8.469813e-01, 2.647775e+00, 2.201975e+00, -1.226459e+00, -2.961631e+00, 1.228941e-09, 3.271004e-10, 6.708115e-10, 4.571969e-10, 5.669875e+01, -3.591860e-01
3.202000e+03, 5.733635e-02, 5.961230e-02, 1.920493e-01, 8.469709e-01, 2.618432e+00, 2.194165e+00, -1.242476e+00, -2.972547e+00, 1.217579e-09, 3.288906e-10, 6.719524e-10, 4.571718e-10, 5.637605e+01, -3.609655e-01
3.205800e+03, 5.781964e-02, 5.980756e-02, 1.919966e-01, 8.469622e-01, 2.589361e+00, 2.186313e+00, -1.258519e+00, -2.983462e+00, 1.206221e-09, 3.306485e-10, 6.731032e-10, 4.572058e-10, 5.605293e+01, -3.626296e-01
3.209600e+03, 5.831591e-02, 6.000842e-02, 1.919273e-01, 8.469560e-01, 2.560561e+00, 2.178418e+00, -1.274590e+00, -2.994379e+00, 1.194793e-09, 3.325669e-10, 6.742918e-10, 4.572767e-10, 5.572955e+01, -3.641770e-01
3.213400e+03, 5.882478e-02, 6.021498e-02, 1.918408e-01, 8.469506e-01, 2.532034e+00, 2.170478e+00, -1.290690e+00, -3.005297e+00, 1.183309e-09, 3.345830e-10, 6.754630e-10, 4.572660e-10, 5.540605e+01, -3.656061e-01
3.217200e+03, 5.934570e-02, 6.042704e-02, 1.917369e-01, 8.469482e-01, 2.503782e+00, 2.162489e+00, -1.306817e+00, -3.016214e+00, 1.171875e-09, 3.367183e-10, 6.766988e-10, 4.573379e-10, 5.508259e+01, -3.669154e-01
3.221000e+03, 5.987829e-02, 6.064461e-02, 1.916161e-01, 8.469468e-01, 2.475802e+00, 2.154450e+00, -1.322974e+00, -3.027134e+00, 1.160403e-09, 3.388752e-10, 6.780362e-10, 4.573643e-10, 5.475932e+01, -3.681054e-01
3.224800e+03, 6.042206e-02, 6.086772e-02, 1.914789e-01, 8.469477e-01, 2.448096e+00, 2.146359e+00, -1.339163e+00, -3.038054e+00, 1.149075e-09, 3.411320e-10, 6.793814e-10, 4.574026e-10, 5.443637e+01, -3.691764e-01
3.228600e+03, 6.097652e-02, 6.109617e-02, 1.913248e-01, 8.469500e-01, 2.420660e+00, 2.138214e+00, -1.355384e+00, -3.048975e+00, 1.137771e-09, 3.435057e-10, 6.807004e-10, 4.574389e-10, 5.411387e+01, -3.701269e-01
3.232400e+03, 6.154130e-02, 6.133002e-02, 1.911535e-01, 8.469538e-01, 2.393495e+00, 2.130012e+00, -1.371637e+00, -3.059897e+00, 1.126559e-09, 3.458998e-10, 6.821280e-10, 4.574878e-10, 5.379198e+01, -3.709553e-01
3.236200e+03, 6.211576e-02, 6.156928e-02, 1.909653e-01, 8.469592e-01, 2.366597e+00, 2.121753e+00, -1.387923e+00, -3.070820e+00, 1.115419e-09, 3.484756e-10, 6.835382e-10, 4.575324e-10, 5.347082e+01, -3.716619e-01
3.240000e+03, 6.269978e-02, 6.181363e-02, 1.907597e-01, 8.469674e-01, 2.339965e+00, 2.113433e+00, -1.404243e+00, -3.081744e+00, 1.104369e-09, 3.509926e-10, 6.850718e-10, 4.575828e-10, 5.315052e+01, -3.722450e-01
3.243800e+03, 6.329263e-02, 6.206328e-02, 1.905381e-01, 8.469764e-01, 2.313597e+00, 2.105053e+00, -1.420600e+00, -3.092669e+00, 1.093569e-09, 3.537280e-10, 6.865879e-10, 4.576289e-10, 5.283122e+01, -3.727068e-01
3.247600e+03, 6.389395e-02, 6.231799e-02, 1.903000e-01, 8.469874e-01, 2.287487e+00, 2.096607e+00, -1.436993e+00, -3.103595e+00, 1.082794e-09, 3.563930e-10, 6.881630e-10, 4.576821e-10, 5.251303e+01, -3.730456e-01
3.251400e+03, 6.450343e-02, 6.257778e-02, 1.900446e-01, 8.470003e-01, 2.261634e+00, 2.088098e+00, -1.453424e+00, -3.114523e+00, 1.072161e-09, 3.591632e-10, 6.897880e-10, 4.577363e-10, 5.219609e+01, -3.732597e-01
3.255200e+03, 6.512061e-02, 6.284252e-02, 1.897733e-01, 8.470143e-01, 2.236035e+00, 2.079522e+00, -1.469893e+00, -3.125452e+00, 1.061737e-09, 3.620399e-10, 6.914532e-10, 4.577918e-10, 5.188051e+01, -3.733512e-01
3.259000e+03, 6.574493e-02, 6.311211e-02, 1.894854e-01, 8.470305e-01, 2.210685e+00, 2.070878e+00, -1.486403e+00, -3.136382e+00, 1.051425e-09, 3.649078e-10, 6.931645e-10, 4.578488e-10, 5.156640e+01, -3.733181e-01
3.262800e+03, 6.637613e-02, 6.338652e-02, 1.891812e-01, 8.470479e-01, 2.185581e+00, 2.062166e+00, -1.502953e+00, 3.135871e+00, 1.041386e-09, 3.678841e-10, 6.949005e-10, 4.579097e-10, 5.125389e+01, -3.731606e-01
3.266600e+03, 6.701373e-02, 6.366565e-02, 1.888600e-01, 8.470675e-01, 2.160717e+00, 2.053382e+00, -1.519544e+00, 3.124938e+00, 1.031391e-09, 3.708233e-10, 6.967062e-10, 4.579686e-10, 5.094310e+01, -3.728769e-01
3.270400e+03, 6.765742e-02, 6.394943e-02, 1.885229e-01, 8.470874e-01, 2.136091e+00, 2.044528e+00, -1.536179e+00, 3.114004e+00, 1.021694e-09, 3.739619e-10, 6.985538e-10, 4.580314e-10, 5.063412e+01, -3.724688e-01
3.274200e+03, 6.830671e-02, 6.423780e-02, 1.881703e-01, 8.471096e-01, 2.111697e+00, 2.035600e+00, -1.552858e+00, 3.103068e+00, 1.012063e-09, 3.770087e-10, 7.004417e-10, 4.580959e-10, 5.032706e+01, -3.719363e-01
3.278000e+03, 6.896126e-02, 6.453053e-02, 1.878011e-01, 8.471341e-01, 2.087533e+00, 2.026598e+00, -1.569581e+00, 3.092130e+00, 1.002727e-09, 3.800835e-10, 7.023816e-10, 4.581630e-10, 5.002204e+01, -3.712774e-01
3.281800e+03, 6.962070e-02, 6.482770e-02, 1.874157e-01, 8.471589e-01, 2.063592e+00, 2.017523e+00, -1.586352e+00, 3.081191e+00, 9.935277e-10, 3.832770e-10, 7.043671e-10, 4.582330e-10, 4.971916e+01, -3.704921e-01
3.285600e+03, 7.028463e-02, 6.512905e-02, 1.870150e-01, 8.471861e-01, 2.039870e+00, 2.008372e+00, -1.603169e+00, 3.070250e+00, 9.845300e-10, 3.865312e-10, 7.064043e-10, 4.583029e-10, 4.941852e+01, -3.695822e-01
3.289400e+03, 7.095278e-02, 6.543457e-02, 1.865982e-01, 8.472135e-01, 2.016363e+00, 1.999143e+00, -1.620035e+00, 3.059308e+00, 9.757403e-10, 3.896777e-10, 7.084987e-10, 4.583737e-10, 4.912022e+01, -3.685454e-01
3.293200e+03, 7.162465e-02, 6.574416e-02, 1.861652e-01, 8.472433e-01, 1.993067e+00, 1.989839e+00, -1.636951e+00, 3.048364e+00, 9.670567e-10, 3.929216e-10, 7.106410e-10, 4.584466e-10, 4.882436e+01, -3.673818e-01
3.297000e+03, 7.230005e-02, 6.605770e-02, 1.857172e-01, 8.472743e-01, 1.969977e+00, 1.980458e+00, -1.653919e+00, 3.037418e+00, 9.586942e-10, 3.962070e-10, 7.127992e-10, 4.585232e-10, 4.853103e+01, -3.660928e-01
3.300800e+03, 7.297862e-02, 6.637509e-02, 1.852541e-01, 8.473066e-01, 1.947087e+00, 1.970998e+00, -1.670938e+00, 3.026470e+00, 9.504355e-10, 3.995122e-10, 7.150888e-10, 4.585792e-10, 4.824034e+01, -3.646783e-01
3.304600e+03, 7.365982e-02, 6.669620e-02, 1.847749e-01, 8.473399e-01, 1.924394e+00, 1.961459e+00, -1.688011e+00, 3.015521e+00, 9.423907e-10, 4.028071e-10, 7.173790e-10, 4.586669e-10, 4.795235e+01, -3.631360e-01
3.308400e+03, 7.434359e-02, 6.702099e-02, 1.842805e-01, 8.473754e-01, 1.901894e+00, 1.951842e+00, -1.705139e+00, 3.004570e+00, 9.346066e-10, 4.060714e-10, 7.197268e-10, 4.587717e-10, 4.766718e+01, -3.614676e-01
3.312200e+03, 7.502948e-02, 6.734934e-02, 1.837717e-01, 8.474110e-01, 1.879579e+00, 1.942146e+00, -1.722324e+00, 2.993616e+00, 9.268783e-10, 4.094614e-10, 7.221308e-10, 4.588669e-10, 4.738491e+01, -3.596746e-01
3.316000e+03, 7.571719e-02, 6.768096e-02, 1.832475e-01, 8.474486e-01, 1.857449e+00, 1.932370e+00, -1.739565e+00, 2.982660e+00, 9.194022e-10, 4.127582e-10, 7.246183e-10, 4.589248e-10, 4.710563e+01, -3.577546e-01
3.319800e+03, 7.640647e-02, 6.801600e-02, 1.827088e-01, 8.474870e-01, 1.835497e+00, 1.922515e+00, -1.756866e+00, 2.971703e+00, 9.120969e-10, 4.161308e-10, 7.271364e-10, 4.589789e-10, 4.682942e+01, -3.557092e-01
3.323600e+03, 7.709695e-02, 6.835420e-02, 1.821552e-01, 8.475270e-01, 1.813720e+00, 1.912579e+00, -1.774228e+00, 2.960744e+00, 9.050473e-10, 4.194326e-10, 7.296867e-10, 4.590949e-10, 4.655637e+01, -3.535379e-01
3.327400e+03, 7.778838e-02, 6.869552e-02, 1.815876e-01, 8.475677e-01, 1.792111e+00, 1.902565e+00, -1.791650e+00, 2.949783e+00, 8.980729e-10, 4.227640e-10, 7.324150e-10, 4.591579e-10, 4.628657e+01, -3.512423e-01
3.331200e+03, 7.848039e-02, 6.903973e-02, 1.810048e-01, 8.476099e-01, 1.770668e+00, 1.892471e+00, -1.809137e+00, 2.938820e+00, 8.913168e-10, 4.261684e-10, 7.350800e-10, 4.592842e-10, 4.602007e+01, -3.488197e-01
3.335000e+03, 7.917284e-02, 6.938683e-02, 1.804084e-01, 8.476526e-01, 1.749387e+00, 1.882296e+00, -1.826688e+00, 2.927854e+00, 8.847055e-10, 4.294391e-10, 7.378508e-10, 4.593575e-10, 4.575698e+01, -3.462737e-01
3.338800e+03, 7.986543e-02, 6.973672e-02, 1.797983e-01, 8.476965e-01, 1.728264e+00, 1.872042e+00, -1.844305e+00, 2.916886e+00, 8.783477e-10, 4.327550e-10, 7.406923e-10, 4.594360e-10, 4.549737e+01, -3.436036e-01
3.342600e+03, 8.055778e-02, 7.008919e-02, 1.791739e-01, 8.477414e-01, 1.707292e+00, 1.861710e+00, -1.861990e+00, 2.905917e+00, 8.720583e-10, 4.361223e-10, 7.436107e-10, 4.595680e-10, 4.524132e+01, -3.408090e-01
3.346400e+03, 8.124968e-02, 7.044407e-02, 1.785360e-01, 8.477874e-01, 1.686471e+00, 1.851297e+00, -1.879744e+00, 2.894944e+00, 8.659888e-10, 4.394072e-10, 7.465328e-10, 4.596102e-10, 4.498891e+01, -3.378911e-01
3.350200e+03, 8.194087e-02, 7.080145e-02, 1.778851e-01, 8.478338e-01, 1.665795e+00, 1.840806e+00, -1.897568e+00, 2.883970e+00, 8.600779e-10, 4.426797e-10, 7.496798e-10, 4.597414e-10, 4.474020e+01, -3.348513e-01
3.354000e+03, 8.263118e-02, 7.116109e-02, 1.772199e-01, 8.478820e-01, 1.645259e+00, 1.830236e+00, -1.915468e+00, 2.872993e+00, 8.543088e-10, 4.459632e-10, 7.526776e-10, 4.597962e-10, 4.449527e+01, -3.316870e-01
3.357800e+03, 8.332025e-02, 7.152284e-02, 1.765429e-01, 8.479303e-01, 1.624862e+00, 1.819588e+00, -1.933439e+00, 2.862015e+00, 8.487090e-10, 4.492204e-10, 7.559079e-10, 4.599535e-10, 4.425420e+01, -3.284035e-01
3.361600e+03, 8.400799e-02, 7.188671e-02, 1.758526e-01, 8.479791e-01, 1.604598e+00, 1.808863e+00, -1.951487e+00, 2.851033e+00, 8.432472e-10, 4.524288e-10, 7.591935e-10, 4.600093e-10, 4.401706e+01, -3.249982e-01
3.365400e+03, 8.469401e-02, 7.225246e-02, 1.751496e-01, 8.480285e-01, 1.584464e+00, 1.798060e+00, -1.969614e+00, 2.840050e+00, 8.379439e-10, 4.556659e-10, 7.624872e-10, 4.601043e-10, 4.378390e+01, -3.214724e-01
3.369200e+03, 8.537812e-02, 7.261999e-02, 1.744342e-01, 8.480796e-01, 1.564457e+00, 1.787181e+00, -1.987819e+00, 2.829065e+00, 8.327833e-10, 4.588809e-10, 7.659977e-10, 4.602366e-10, 4.355483e+01, -3.178274e-01
3.373000e+03, 8.606009e-02, 7.298919e-02, 1.737060e-01, 8.481302e-01, 1.544574e+00, 1.776225e+00, -2.006108e+00, 2.818076e+00, 8.277578e-10, 4.620796e-10, 7.693124e-10, 4.602831e-10, 4.332987e+01, -3.140626e-01
3.376800e+03, 8.673980e-02, 7.335996e-02, 1.729673e-01, 8.481827e-01, 1.524810e+00, 1.765192e+00, -2.024476e+00, 2.807086e+00, 8.228799e-10, 4.651560e-10, 7.730344e-10, 4.604322e-10, 4.310914e+01, -3.101832e-01
3.380600e+03, 8.741692e-02, 7.373225e-02, 1.722156e-01, 8.482343e-01, 1.505163e+00, 1.754086e+00, -2.042933e+00, 2.796093e+00, 8.181355e-10, 4.683301e-10, 7.765971e-10, 4.604941e-10, 4.289266e+01, -3.061846e-01
3.384400e+03, 8.809119e-02, 7.410584e-02, 1.714532e-01, 8.482873e-01, 1.485629e+00, 1.742904e+00, -2.061475e+00, 2.785098e+00, 8.135178e-10, 4.713955e-10, 7.803658e-10, 4.606271e-10, 4.268052e+01, -3.020721e-01
3.388200e+03, 8.876266e-02, 7.448066e-02, 1.706795e-01, 8.483408e-01, 1.466206e+00, 1.731649e+00, -2.080107e+00, 2.774100e+00, 8.090304e-10, 4.744613e-10, 7.841699e-10, 4.607231e-10, 4.247278e+01, -2.978451e-01
3.392000e+03, 8.943084e-02, 7.485654e-02, 1.698948e-01, 8.483941e-01, 1.446889e+00, 1.720320e+00, -2.098830e+00, 2.763100e+00, 8.046767e-10, 4.774954e-10, 7.880956e-10, 4.608105e-10, 4.226951e+01, -2.935048e-01
3.395800e+03, 9.009565e-02, 7.523352e-02, 1.690994e-01, 8.484481e-01, 1.427676e+00, 1.708920e+00, -2.117647e+00, 2.752097e+00, 8.004844e-10, 4.805184e-10, 7.921009e-10, 4.609528e-10, 4.207076e+01, -2.890528e-01
3.399600e+03, 9.075691e-02, 7.561131e-02, 1.682935e-01, 8.485026e-01, 1.408564e+00, 1.697447e+00, -2.136559e+00, 2.741092e+00, 7.963287e-10, 4.834822e-10, 7.960702e-10, 4.610140e-10, 4.187660e+01, -2.844903e-01
3.403400e+03, 9.141447e-02, 7.598986e-02, 1.674783e-01, 8.485567e-01, 1.389551e+00, 1.685903e+00, -2.155566e+00, 2.730084e+00, 7.923196e-10, 4.864198e-10, 8.004151e-10, 4.611564e-10, 4.168708e+01, -2.798207e-01
3.407200e+03, 9.206801e-02, 7.636902e-02, 1.666524e-01, 8.486118e-01, 1.370633e+00, 1.674289e+00, -2.174677e+00, 2.719074e+00, 7.884772e-10, 4.893329e-10, 8.045651e-10, 4.612394e-10, 4.150227e+01, -2.750415e-01
3.411000e+03, 9.271751e-02, 7.674883e-02, 1.658176e-01, 8.486658e-01, 1.351808e+00, 1.662606e+00, -2.193887e+00, 2.708061e+00, 7.846867e-10, 4.922016e-10, 8.090040e-10, 4.613821e-10, 4.132224e+01, -2.701580e-01
3.414800e+03, 9.336269e-02, 7.712894e-02, 1.649734e-01, 8.487211e-01, 1.333072e+00, 1.650854e+00, -2.213203e+00, 2.697045e+00, 7.810301e-10, 4.950433e-10, 8.134191e-10, 4.614457e-10, 4.114703e+01, -2.651699e-01
3.418600e+03, 9.400338e-02, 7.750939e-02, 1.641208e-01, 8.487765e-01, 1.314424e+00, 1.639034e+00, -2.232624e+00, 2.686028e+00, 7.774536e-10, 4.978524e-10, 8.181383e-10, 4.615650e-10, 4.097669e+01, -2.600805e-01
3.422400e+03, 9.463948e-02, 7.789014e-02, 1.632592e-01, 8.488321e-01, 1.295862e+00, 1.627148e+00, -2.252158e+00, 2.675007e+00, 7.740671e-10, 5.006137e-10, 8.223894e-10, 4.616524e-10, 4.081127e+01, -2.548895e-01
3.426200e+03, 9.527074e-02, 7.827093e-02, 1.623895e-01, 8.488870e-01, 1.277380e+00, 1.615195e+00, -2.271793e+00, 2.663985e+00, 7.706797e-10, 5.033504e-10, 8.275184e-10, 4.617968e-10, 4.065095e+01, -2.496023e-01
3.430000e+03, 9.589697e-02, 7.865163e-02, 1.615117e-01, 8.489413e-01, 1.258979e+00, 1.603177e+00, -2.291551e+00, 2.652959e+00, 7.674469e-10, 5.060409e-10, 8.324615e-10, 4.618642e-10, 4.049561e+01, -2.442165e-01
3.433800e+03, 9.651820e-02, 7.903228e-02, 1.606275e-01, 8.489961e-01, 1.240656e+00, 1.591095e+00, -2.311427e+00, 2.641931e+00, 7.642716e-10, 5.086982e-10, 8.371671e-10, 4.619871e-10, 4.034529e+01, -2.387379e-01
3.437600e+03, 9.713412e-02, 7.941264e-02, 1.597357e-01, 8.490513e-01, 1.222408e+00, 1.578949e+00, -2.331416e+00, 2.630901e+00, 7.612807e-10, 5.113180e-10, 8.422236e-10, 4.620797e-10, 4.020023e+01, -2.331681e-01
3.441400e+03, 9.774456e-02, 7.979266e-02, 1.588370e-01, 8.491062e-01, 1.204231e+00, 1.566741e+00, -2.351525e+00, 2.619868e+00, 7.582692e-10, 5.138965e-10, 8.476278e-10, 4.621867e-10, 4.006038e+01, -2.275087e-01
