Frequency [MHz],|S0-0| [-],|S1-0| [-],|S2-0| [-],|S3-0| [-],Arg(S0-0) [rad],Arg(S1-0) [rad],Arg(S2-0) [rad],Arg(S3-0) [rad],Delay 0>0 [s],Delay 0>1 [s],Delay 0>2 [s],Delay 0>3 [s],|Z0| [Ohm],Arg(Z0) [rad]
3.141200e+03, 2.362182e-01, 8.370769e-01, 5.478990e-02, 5.508585e-02, -8.196529e-01, -2.815884e+00, -3.141470e+00, 2.181430e+00, 5.637258e-10, 4.531705e-10, 1.279739e-09, 3.468032e-10, 6.854371e+01, -3.506052e-01
3.145000e+03, 2.368626e-01, 8.369396e-01, 5.497596e-02, 5.508405e-02, -8.331125e-01, -2.826704e+00, 3.111160e+00, 2.173150e+00, 5.631261e-10, 4.530964e-10, 1.275234e-09, 3.450722e-10, 6.826525e+01, -3.556173e-01
3.148800e+03, 2.374860e-01, 8.368059e-01, 5.517832e-02, 5.508586e-02, -8.465577e-01, -2.837522e+00, 3.080713e+00, 2.164911e+00, 5.630467e-10, 4.529591e-10, 1.270259e-09, 3.433180e-10, 6.798146e+01, -3.605402e-01
3.152600e+03, 2.380875e-01, 8.366754e-01, 5.539676e-02, 5.509147e-02, -8.600011e-01, -2.848337e+00, 3.050384e+00, 2.156714e+00, 5.624602e-10, 4.529036e-10, 1.264839e-09, 3.417690e-10, 6.769219e+01, -3.653744e-01
3.156400e+03, 2.386684e-01, 8.365469e-01, 5.563099e-02, 5.510096e-02, -8.734304e-01, -2.859151e+00, 3.020185e+00, 2.148554e+00, 5.623952e-10, 4.527669e-10, 1.258968e-09, 3.402359e-10, 6.739811e+01, -3.701166e-01
3.160200e+03, 2.392276e-01, 8.364219e-01, 5.588089e-02, 5.511421e-02, -8.868583e-01, -2.869961e+00, 2.990125e+00, 2.140430e+00, 5.619553e-10, 4.526289e-10, 1.252742e-09, 3.387139e-10, 6.709906e+01, -3.747673e-01
3.164000e+03, 2.397657e-01, 8.363006e-01, 5.614601e-02, 5.513150e-02, -9.002756e-01, -2.880768e+00, 2.960215e+00, 2.132343e+00, 5.616597e-10, 4.525739e-10, 1.246057e-09, 3.374153e-10, 6.679556e+01, -3.793232e-01
3.167800e+03, 2.402823e-01, 8.361818e-01, 5.642625e-02, 5.515279e-02, -9.136858e-01, -2.891574e+00, 2.930464e+00, 2.124287e+00, 5.615128e-10, 4.524706e-10, 1.239104e-09, 3.361065e-10, 6.648773e+01, -3.837831e-01
3.171600e+03, 2.407766e-01, 8.360657e-01, 5.672118e-02, 5.517813e-02, -9.270925e-01, -2.902377e+00, 2.900879e+00, 2.116262e+00, 5.610984e-10, 4.523781e-10, 1.231742e-09, 3.348640e-10, 6.617566e+01, -3.881454e-01
3.175400e+03, 2.412500e-01, 8.359536e-01, 5.703054e-02, 5.520773e-02, -9.404894e-01, -2.913178e+00, 2.871470e+00, 2.108267e+00, 5.609732e-10, 4.522723e-10, 1.224210e-09, 3.337368e-10, 6.585986e+01, -3.924093e-01
3.179200e+03, 2.417012e-01, 8.358445e-01, 5.735407e-02, 5.524155e-02, -9.538832e-01, -2.923977e+00, 2.842240e+00, 2.100298e+00, 5.608176e-10, 4.522144e-10, 1.216301e-09, 3.327259e-10, 6.554030e+01, -3.965732e-01
3.183000e+03, 2.421317e-01, 8.357384e-01, 5.769121e-02, 5.527954e-02, -9.672734e-01, -2.934774e+00, 2.813200e+00, 2.092354e+00, 5.606182e-10, 4.521061e-10, 1.208170e-09, 3.317745e-10, 6.521731e+01, -4.006380e-01
3.186800e+03, 2.425391e-01, 8.356356e-01, 5.804183e-02, 5.532194e-02, -9.806588e-01, -2.945568e+00, 2.784353e+00, 2.084433e+00, 5.603900e-10, 4.520451e-10, 1.199871e-09, 3.308332e-10, 6.489102e+01, -4.045986e-01
3.190600e+03, 2.429247e-01, 8.355360e-01, 5.840535e-02, 5.536869e-02, -9.940387e-01, -2.956361e+00, 2.755705e+00, 2.076534e+00, 5.602672e-10, 4.519822e-10, 1.191333e-09, 3.300784e-10, 6.456175e+01, -4.084557e-01
3.194400e+03, 2.432893e-01, 8.354397e-01, 5.878158e-02, 5.541992e-02, -1.007416e+00, -2.967153e+00, 2.727261e+00, 2.068653e+00, 5.600632e-10, 4.518677e-10, 1.182638e-09, 3.294350e-10, 6.422970e+01, -4.122101e-01
3.198200e+03, 2.436318e-01, 8.353470e-01, 5.917007e-02, 5.547561e-02, -1.020788e+00, -2.977942e+00, 2.699024e+00, 2.060787e+00, 5.600235e-10, 4.518000e-10, 1.173880e-09, 3.288363e-10, 6.389508e+01, -4.158589e-01
3.202000e+03, 2.439516e-01, 8.352579e-01, 5.957042e-02, 5.553580e-02, -1.034159e+00, -2.988729e+00, 2.670996e+00, 2.052936e+00, 5.597083e-10, 4.517295e-10, 1.164963e-09, 3.283159e-10, 6.355797e+01, -4.194006e-01
3.205800e+03, 2.442495e-01, 8.351723e-01, 5.998214e-02, 5.560061e-02, -1.047523e+00, -2.999514e+00, 2.643181e+00, 2.045097e+00, 5.598771e-10, 4.517059e-10, 1.155883e-09, 3.279379e-10, 6.321880e+01, -4.228345e-01
3.209600e+03, 2.445261e-01, 8.350903e-01, 6.040499e-02, 5.567013e-02, -1.060890e+00, -3.010299e+00, 2.615583e+00, 2.037267e+00, 5.597460e-10, 4.516234e-10, 1.146857e-09, 3.276671e-10, 6.287751e+01, -4.261630e-01
3.213400e+03, 2.447797e-01, 8.350110e-01, 6.083843e-02, 5.574413e-02, -1.074255e+00, -3.021082e+00, 2.588201e+00, 2.029443e+00, 5.595687e-10, 4.515347e-10, 1.137712e-09, 3.274017e-10, 6.253441e+01, -4.293813e-01
3.217200e+03, 2.450116e-01, 8.349355e-01, 6.128220e-02, 5.582301e-02, -1.087615e+00, -3.031863e+00, 2.561037e+00, 2.021626e+00, 5.595633e-10, 4.515024e-10, 1.128635e-09, 3.273100e-10, 6.218979e+01, -4.324902e-01
3.221000e+03, 2.452208e-01, 8.348637e-01, 6.173584e-02, 5.590653e-02, -1.100975e+00, -3.042643e+00, 2.534089e+00, 2.013811e+00, 5.594300e-10, 4.514465e-10, 1.119411e-09, 3.273246e-10, 6.184370e+01, -4.354886e-01
3.224800e+03, 2.454076e-01, 8.347958e-01, 6.219883e-02, 5.599470e-02, -1.114332e+00, -3.053422e+00, 2.507362e+00, 2.005996e+00, 5.594690e-10, 4.513981e-10, 1.110283e-09, 3.274382e-10, 6.149642e+01, -4.383753e-01
3.228600e+03, 2.455734e-01, 8.347306e-01, 6.267091e-02, 5.608777e-02, -1.127690e+00, -3.064200e+00, 2.480853e+00, 1.998178e+00, 5.593829e-10, 4.513541e-10, 1.101212e-09, 3.275913e-10, 6.114810e+01, -4.411532e-01
3.232400e+03, 2.457160e-01, 8.346703e-01, 6.315173e-02, 5.618558e-02, -1.141046e+00, -3.074976e+00, 2.454560e+00, 1.990357e+00, 5.595146e-10, 4.513090e-10, 1.092113e-09, 3.278764e-10, 6.079890e+01, -4.438171e-01
3.236200e+03, 2.458366e-01, 8.346129e-01, 6.364079e-02, 5.628826e-02, -1.154405e+00, -3.085752e+00, 2.428485e+00, 1.982528e+00, 5.594327e-10, 4.512739e-10, 1.083061e-09, 3.282998e-10, 6.044893e+01, -4.463698e-01
3.240000e+03, 2.459344e-01, 8.345593e-01, 6.413766e-02, 5.639572e-02, -1.167762e+00, -3.096527e+00, 2.402626e+00, 1.974690e+00, 5.595291e-10, 4.512398e-10, 1.074173e-09, 3.287542e-10, 6.009845e+01, -4.488083e-01
3.243800e+03, 2.460108e-01, 8.345096e-01, 6.464204e-02, 5.650804e-02, -1.181122e+00, -3.107300e+00, 2.376979e+00, 1.966840e+00, 5.594781e-10, 4.512055e-10, 1.065321e-09, 3.293745e-10, 5.974759e+01, -4.511352e-01
3.247600e+03, 2.460634e-01, 8.344628e-01, 6.515352e-02, 5.662525e-02, -1.194480e+00, -3.118073e+00, 2.351543e+00, 1.958976e+00, 5.595866e-10, 4.511801e-10, 1.056476e-09, 3.299671e-10, 5.939652e+01, -4.533455e-01
3.251400e+03, 2.460947e-01, 8.344208e-01, 6.567180e-02, 5.674723e-02, -1.207841e+00, -3.128846e+00, 2.326318e+00, 1.951098e+00, 5.596475e-10, 4.511513e-10, 1.047836e-09, 3.308206e-10, 5.904539e+01, -4.554437e-01
3.255200e+03, 2.461033e-01, 8.343816e-01, 6.619638e-02, 5.687409e-02, -1.221203e+00, -3.139618e+00, 2.301300e+00, 1.943199e+00, 5.597224e-10, 4.511337e-10, 1.039235e-09, 3.317410e-10, 5.869435e+01, -4.574267e-01
3.259000e+03, 2.460897e-01, 8.343463e-01, 6.672691e-02, 5.700580e-02, -1.234567e+00, 3.132796e+00, 2.276487e+00, 1.935278e+00, 5.598007e-10, 4.511150e-10, 1.030765e-09, 3.326596e-10, 5.834356e+01, -4.592952e-01
3.262800e+03, 2.460534e-01, 8.343147e-01, 6.726319e-02, 5.714237e-02, -1.247933e+00, 3.122026e+00, 2.251877e+00, 1.927336e+00, 5.599233e-10, 4.511029e-10, 1.022489e-09, 3.337135e-10, 5.799315e+01, -4.610480e-01
3.266600e+03, 2.459948e-01, 8.342879e-01, 6.780478e-02, 5.728376e-02, -1.261301e+00, 3.111255e+00, 2.227464e+00, 1.919368e+00, 5.600540e-10, 4.510930e-10, 1.014236e-09, 3.349023e-10, 5.764326e+01, -4.626855e-01
3.270400e+03, 2.459144e-01, 8.342638e-01, 6.835135e-02, 5.742993e-02, -1.274673e+00, 3.100485e+00, 2.203248e+00, 1.911372e+00, 5.601427e-10, 4.510856e-10, 1.006170e-09, 3.361807e-10, 5.729404e+01, -4.642085e-01
3.274200e+03, 2.458106e-01, 8.342444e-01, 6.890240e-02, 5.758097e-02, -1.288047e+00, 3.089714e+00, 2.179224e+00, 1.903345e+00, 5.603070e-10, 4.510842e-10, 9.982065e-10, 3.374762e-10, 5.694562e+01, -4.656137e-01
3.278000e+03, 2.456848e-01, 8.342276e-01, 6.945785e-02, 5.773670e-02, -1.301425e+00, 3.078944e+00, 2.155391e+00, 1.895288e+00, 5.604921e-10, 4.510884e-10, 9.904793e-10, 3.389291e-10, 5.659813e+01, -4.669035e-01
3.281800e+03, 2.455372e-01, 8.342153e-01, 7.001728e-02, 5.789720e-02, -1.314808e+00, 3.068174e+00, 2.131742e+00, 1.887195e+00, 5.606127e-10, 4.510868e-10, 9.827662e-10, 3.404454e-10, 5.625168e+01, -4.680785e-01
3.285600e+03, 2.453663e-01, 8.342066e-01, 7.058036e-02, 5.806248e-02, -1.328193e+00, 3.057404e+00, 2.108277e+00, 1.879067e+00, 5.608001e-10, 4.510970e-10, 9.752112e-10, 3.420502e-10, 5.590642e+01, -4.691352e-01
3.289400e+03, 2.451734e-01, 8.342023e-01, 7.114672e-02, 5.823234e-02, -1.341583e+00, 3.046633e+00, 2.084993e+00, 1.870900e+00, 5.609865e-10, 4.511127e-10, 9.678787e-10, 3.437404e-10, 5.556246e+01, -4.700761e-01
3.293200e+03, 2.449577e-01, 8.342014e-01, 7.171619e-02, 5.840692e-02, -1.354977e+00, 3.035863e+00, 2.061884e+00, 1.862693e+00, 5.612308e-10, 4.511246e-10, 9.607147e-10, 3.454720e-10, 5.521991e+01, -4.708995e-01
3.297000e+03, 2.447204e-01, 8.342047e-01, 7.228838e-02, 5.858615e-02, -1.368377e+00, 3.025092e+00, 2.038946e+00, 1.854444e+00, 5.614407e-10, 4.511483e-10, 9.535730e-10, 3.473639e-10, 5.487887e+01, -4.716079e-01
3.300800e+03, 2.444609e-01, 8.342113e-01, 7.286307e-02, 5.876982e-02, -1.381782e+00, 3.014320e+00, 2.016178e+00, 1.846151e+00, 5.616402e-10, 4.511824e-10, 9.466926e-10, 3.492011e-10, 5.453948e+01, -4.721996e-01
3.304600e+03, 2.441782e-01, 8.342221e-01, 7.343991e-02, 5.895814e-02, -1.395192e+00, 3.003547e+00, 1.993575e+00, 1.837813e+00, 5.619088e-10, 4.511652e-10, 9.398698e-10, 3.512679e-10, 5.420183e+01, -4.726730e-01
3.308400e+03, 2.438735e-01, 8.342357e-01, 7.401872e-02, 5.915088e-02, -1.408608e+00, 2.992775e+00, 1.971135e+00, 1.829426e+00, 5.621771e-10, 4.512293e-10, 9.333166e-10, 3.533103e-10, 5.386601e+01, -4.730303e-01
3.312200e+03, 2.435470e-01, 8.342544e-01, 7.459915e-02, 5.934804e-02, -1.422030e+00, 2.982002e+00, 1.948851e+00, 1.820990e+00, 5.624437e-10, 4.513051e-10, 9.267571e-10, 3.553977e-10, 5.353214e+01, -4.732717e-01
3.316000e+03, 2.431988e-01, 8.342760e-01, 7.518095e-02, 5.954958e-02, -1.435459e+00, 2.971226e+00, 1.926723e+00, 1.812505e+00, 5.627171e-10, 4.512713e-10, 9.204800e-10, 3.575985e-10, 5.320032e+01, -4.733973e-01
3.319800e+03, 2.428270e-01, 8.343012e-01, 7.576375e-02, 5.975546e-02, -1.448895e+00, 2.960452e+00, 1.904746e+00, 1.803967e+00, 5.630227e-10, 4.513731e-10, 9.142625e-10, 3.598970e-10, 5.287063e+01, -4.734035e-01
3.323600e+03, 2.424345e-01, 8.343312e-01, 7.634756e-02, 5.996554e-02, -1.462338e+00, 2.949675e+00, 1.882917e+00, 1.795374e+00, 5.633200e-10, 4.513821e-10, 9.082616e-10, 3.621744e-10, 5.254318e+01, -4.732962e-01
3.327400e+03, 2.420185e-01, 8.343645e-01, 7.693195e-02, 6.017983e-02, -1.475788e+00, 2.938897e+00, 1.861231e+00, 1.786727e+00, 5.636696e-10, 4.514380e-10, 9.023078e-10, 3.644991e-10, 5.221804e+01, -4.730696e-01
3.331200e+03, 2.415819e-01, 8.344012e-01, 7.751678e-02, 6.039831e-02, -1.489246e+00, 2.928119e+00, 1.839687e+00, 1.778024e+00, 5.640021e-10, 4.514807e-10, 8.966105e-10, 3.669791e-10, 5.189531e+01, -4.727295e-01
3.335000e+03, 2.411226e-01, 8.344421e-01, 7.810181e-02, 6.062077e-02, -1.502712e+00, 2.917339e+00, 1.818280e+00, 1.769262e+00, 5.643553e-10, 4.515807e-10, 8.909389e-10, 3.695092e-10, 5.157506e+01, -4.722721e-01
3.338800e+03, 2.406407e-01, 8.344863e-01, 7.868669e-02, 6.084719e-02, -1.516187e+00, 2.906557e+00, 1.797008e+00, 1.760439e+00, 5.647146e-10, 4.516182e-10, 8.854926e-10, 3.719416e-10, 5.125739e+01, -4.716973e-01
3.342600e+03, 2.401381e-01, 8.345343e-01, 7.927128e-02, 6.107754e-02, -1.529670e+00, 2.895774e+00, 1.775866e+00, 1.751559e+00, 5.650999e-10, 4.516534e-10, 8.801651e-10, 3.745489e-10, 5.094237e+01, -4.710089e-01
3.346400e+03, 2.396135e-01, 8.345861e-01, 7.985548e-02, 6.131170e-02, -1.543162e+00, 2.884991e+00, 1.754851e+00, 1.742616e+00, 5.654921e-10, 4.517350e-10, 8.749297e-10, 3.771370e-10, 5.063009e+01, -4.702047e-01
3.350200e+03, 2.390659e-01, 8.346415e-01, 8.043887e-02, 6.154960e-02, -1.556664e+00, 2.874205e+00, 1.733961e+00, 1.733611e+00, 5.659078e-10, 4.518493e-10, 8.698722e-10, 3.798023e-10, 5.032061e+01, -4.692828e-01
3.354000e+03, 2.384980e-01, 8.347017e-01, 8.102132e-02, 6.179118e-02, -1.570176e+00, 2.863417e+00, 1.713192e+00, 1.724543e+00, 5.663314e-10, 4.518927e-10, 8.649351e-10, 3.824927e-10, 5.001401e+01, -4.682486e-01
3.357800e+03, 2.379078e-01, 8.347640e-01, 8.160269e-02, 6.203636e-02, -1.583697e+00, 2.852627e+00, 1.692540e+00, 1.715411e+00, 5.667717e-10, 4.519556e-10, 8.601035e-10, 3.852075e-10, 4.971036e+01, -4.670981e-01
3.361600e+03, 2.372959e-01, 8.348304e-01, 8.218284e-02, 6.228501e-02, -1.597230e+00, 2.841836e+00, 1.672004e+00, 1.706214e+00, 5.672249e-10, 4.520797e-10, 8.554053e-10, 3.879596e-10, 4.940974e+01, -4.658329e-01
3.365400e+03, 2.366631e-01, 8.349000e-01, 8.276141e-02, 6.253708e-02, -1.610773e+00, 2.831042e+00, 1.651581e+00, 1.696951e+00, 5.676915e-10, 4.521401e-10, 8.508359e-10, 3.907359e-10, 4.911220e+01, -4.644547e-01
3.369200e+03, 2.360091e-01, 8.349732e-01, 8.333822e-02, 6.279241e-02, -1.624327e+00, 2.820247e+00, 1.631266e+00, 1.687621e+00, 5.681843e-10, 4.522472e-10, 8.463857e-10, 3.935484e-10, 4.881783e+01, -4.629630e-01
3.373000e+03, 2.353325e-01, 8.350502e-01, 8.391330e-02, 6.305108e-02, -1.637893e+00, 2.809449e+00, 1.611058e+00, 1.678225e+00, 5.687032e-10, 4.523064e-10, 8.420489e-10, 3.963763e-10, 4.852667e+01, -4.613556e-01
3.376800e+03, 2.346351e-01, 8.351303e-01, 8.448616e-02, 6.331287e-02, -1.651471e+00, 2.798650e+00, 1.590953e+00, 1.668761e+00, 5.691831e-10, 4.523958e-10, 8.378392e-10, 3.992191e-10, 4.823880e+01, -4.596358e-01
3.380600e+03, 2.339175e-01, 8.352147e-01, 8.505690e-02, 6.357764e-02, -1.665061e+00, 2.787848e+00, 1.570948e+00, 1.659229e+00, 5.697645e-10, 4.525489e-10, 8.337361e-10, 4.020910e-10, 4.795428e+01, -4.578053e-01
3.384400e+03, 2.331773e-01, 8.353023e-01, 8.562531e-02, 6.384548e-02, -1.678665e+00, 2.777043e+00, 1.551042e+00, 1.649629e+00, 5.702908e-10, 4.526092e-10, 8.297431e-10, 4.049663e-10, 4.767316e+01, -4.558596e-01
3.388200e+03, 2.324170e-01, 8.353924e-01, 8.619105e-02, 6.411609e-02, -1.692281e+00, 2.766237e+00, 1.531231e+00, 1.639960e+00, 5.708871e-10, 4.527461e-10, 8.258599e-10, 4.078590e-10, 4.739550e+01, -4.538040e-01
3.392000e+03, 2.316352e-01, 8.354862e-01, 8.675411e-02, 6.438946e-02, -1.705912e+00, 2.755427e+00, 1.511513e+00, 1.630222e+00, 5.714337e-10, 4.528832e-10, 8.220867e-10, 4.107576e-10, 4.712137e+01, -4.516362e-01
3.395800e+03, 2.308334e-01, 8.355836e-01, 8.731432e-02, 6.466559e-02, -1.719556e+00, 2.744614e+00, 1.491884e+00, 1.620414e+00, 5.720749e-10, 4.529294e-10, 8.184157e-10, 4.136686e-10, 4.685083e+01, -4.493592e-01
3.399600e+03, 2.300101e-01, 8.356835e-01, 8.787152e-02, 6.494418e-02, -1.733215e+00, 2.733800e+00, 1.472344e+00, 1.610538e+00, 5.726942e-10, 4.530957e-10, 8.148407e-10, 4.165810e-10, 4.658391e+01, -4.469708e-01
3.403400e+03, 2.291669e-01, 8.357876e-01, 8.842544e-02, 6.522525e-02, -1.746888e+00, 2.722981e+00, 1.452889e+00, 1.600591e+00, 5.733275e-10, 4.531919e-10, 8.114101e-10, 4.195012e-10, 4.632068e+01, -4.444741e-01
3.407200e+03, 2.283030e-01, 8.358941e-01, 8.897611e-02, 6.550871e-02, -1.760577e+00, 2.712161e+00, 1.433515e+00, 1.590575e+00, 5.740166e-10, 4.533401e-10, 8.079900e-10, 4.224133e-10, 4.606119e+01, -4.418686e-01
3.411000e+03, 2.274181e-01, 8.360052e-01, 8.952329e-02, 6.579449e-02, -1.774282e+00, 2.701337e+00, 1.414224e+00, 1.580490e+00, 5.746696e-10, 4.534420e-10, 8.047627e-10, 4.253294e-10, 4.580550e+01, -4.391535e-01
3.414800e+03, 2.265133e-01, 8.361180e-01, 9.006691e-02, 6.608241e-02, -1.788003e+00, 2.690511e+00, 1.395009e+00, 1.570334e+00, 5.753929e-10, 4.535718e-10, 8.015535e-10, 4.282405e-10, 4.555365e+01, -4.363321e-01
3.418600e+03, 2.255883e-01, 8.362334e-01, 9.060670e-02, 6.637239e-02, -1.801741e+00, 2.679681e+00, 1.375871e+00, 1.560110e+00, 5.761300e-10, 4.537275e-10, 7.984858e-10, 4.311486e-10, 4.530569e+01, -4.334038e-01
3.422400e+03, 2.246432e-01, 8.363527e-01, 9.114264e-02, 6.666427e-02, -1.815497e+00, 2.668848e+00, 1.356806e+00, 1.549816e+00, 5.769067e-10, 4.538415e-10, 7.954783e-10, 4.340385e-10, 4.506167e+01, -4.303698e-01
3.426200e+03, 2.236774e-01, 8.364748e-01, 9.167456e-02, 6.695809e-02, -1.829271e+00, 2.658012e+00, 1.337813e+00, 1.539452e+00, 5.776150e-10, 4.540038e-10, 7.925679e-10, 4.369336e-10, 4.482164e+01, -4.272294e-01
3.430000e+03, 2.226931e-01, 8.366001e-01, 9.220240e-02, 6.725368e-02, -1.843063e+00, 2.647172e+00, 1.318890e+00, 1.529020e+00, 5.784599e-10, 4.541265e-10, 7.897351e-10, 4.398079e-10, 4.458564e+01, -4.239878e-01
3.433800e+03, 2.216878e-01, 8.367277e-01, 9.272585e-02, 6.755088e-02, -1.856874e+00, 2.636329e+00, 1.300034e+00, 1.518519e+00, 5.792634e-10, 4.542741e-10, 7.870228e-10, 4.426705e-10, 4.435373e+01, -4.206403e-01
3.437600e+03, 2.206636e-01, 8.368585e-01, 9.324505e-02, 6.784965e-02, -1.870704e+00, 2.625483e+00, 1.281243e+00, 1.507950e+00, 5.801229e-10, 4.544082e-10, 7.843932e-10, 4.455131e-10, 4.412594e+01, -4.171921e-01
3.441400e+03, 2.196198e-01, 8.369910e-01, 9.375967e-02, 6.814992e-02, -1.884556e+00, 2.614633e+00, 1.262515e+00, 1.497313e+00, 5.809235e-10, 4.545847e-10, 7.818122e-10, 4.483500e-10, 4.390232e+01, -4.136425e-01
3.445200e+03, 2.185575e-01, 8.371274e-01, 9.426966e-02, 6.845144e-02, -1.898426e+00, 2.603780e+00, 1.243848e+00, 1.486608e+00, 5.818812e-10, 4.547061e-10, 7.792807e-10, 4.511671e-10, 4.368291e+01, -4.099947e-01
3.449000e+03, 2.174751e-01, 8.372656e-01, 9.477495e-02, 6.875426e-02, -1.912319e+00, 2.592923e+00, 1.225242e+00, 1.475836e+00, 5.828147e-10, 4.548939e-10, 7.769134e-10, 4.539545e-10, 4.346776e+01, -4.062460e-01
3.452800e+03, 2.163736e-01, 8.374070e-01, 9.527534e-02, 6.905824e-02, -1.926234e+00, 2.582062e+00, 1.206692e+00, 1.464997e+00, 5.837627e-10, 4.550457e-10, 7.745428e-10, 4.567312e-10, 4.325690e+01, -4.023997e-01
3.456600e+03, 2.152532e-01, 8.375507e-01, 9.577080e-02, 6.936322e-02, -1.940172e+00, 2.571197e+00, 1.188199e+00, 1.454092e+00, 5.846685e-10, 4.552053e-10, 7.723078e-10, 4.594766e-10, 4.305039e+01, -3.984569e-01
3.460400e+03, 2.141150e-01, 8.376965e-01, 9.626128e-02, 6.966926e-02, -1.954132e+00, 2.560329e+00, 1.169760e+00, 1.443122e+00, 5.857654e-10, 4.553459e-10, 7.701236e-10, 4.622139e-10, 4.284825e+01, -3.944209e-01
3.464200e+03, 2.129572e-01, 8.378446e-01, 9.674644e-02, 6.997601e-02, -1.968118e+00, 2.549457e+00, 1.151372e+00, 1.432086e+00, 5.868023e-10, 4.555361e-10, 7.680264e-10, 4.649252e-10, 4.265052e+01, -3.902892e-01
3.468000e+03, 2.117808e-01, 8.379954e-01, 9.722649e-02, 7.028352e-02, -1.982128e+00, 2.538580e+00, 1.133035e+00, 1.420985e+00, 5.878208e-10, 4.556940e-10, 7.659682e-10, 4.675964e-10, 4.245725e+01, -3.860649e-01
3.471800e+03, 2.105869e-01, 8.381478e-01, 9.770115e-02, 7.059165e-02, -1.996163e+00, 2.527700e+00, 1.114746e+00, 1.409821e+00, 5.889421e-10, 4.558738e-10, 7.639566e-10, 4.702380e-10, 4.226847e+01, -3.817513e-01
3.475600e+03, 2.093746e-01, 8.383027e-01, 9.817033e-02, 7.090044e-02, -2.010225e+00, 2.516816e+00, 1.096506e+00, 1.398594e+00, 5.901077e-10, 4.560332e-10, 7.620888e-10, 4.728371e-10, 4.208422e+01, -3.773478e-01
3.479400e+03, 2.081440e-01, 8.384607e-01, 9.863394e-02, 7.120953e-02, -2.024314e+00, 2.505927e+00, 1.078310e+00, 1.387304e+00, 5.912444e-10, 4.562219e-10, 7.602504e-10, 4.754763e-10, 4.190454e+01, -3.728558e-01
3.483200e+03, 2.068959e-01, 8.386191e-01, 9.909197e-02, 7.151900e-02, -2.038431e+00, 2.495035e+00, 1.060158e+00, 1.375952e+00, 5.925283e-10, 4.563724e-10, 7.584845e-10, 4.780086e-10, 4.172945e+01, -3.682786e-01
3.487000e+03, 2.056297e-01, 8.387805e-01, 9.954420e-02, 7.182867e-02, -2.052578e+00, 2.484138e+00, 1.042049e+00, 1.364539e+00, 5.936616e-10, 4.566029e-10, 7.567674e-10, 4.805887e-10, 4.155900e+01, -3.636157e-01
3.490800e+03, 2.043469e-01, 8.389441e-01, 9.999071e-02, 7.213861e-02, -2.066752e+00, 2.473236e+00, 1.023980e+00, 1.353064e+00, 5.950405e-10, 4.567356e-10, 7.551282e-10, 4.830440e-10, 4.139322e+01, -3.588723e-01
3.494600e+03, 2.030459e-01, 8.391093e-01, 1.004313e-01, 7.244842e-02, -2.080960e+00, 2.462331e+00, 1.005951e+00, 1.341531e+00, 5.962573e-10, 4.569201e-10, 7.535396e-10, 4.855454e-10, 4.123214e+01, -3.540461e-01
3.498400e+03, 2.017283e-01, 8.392760e-01, 1.008659e-01, 7.275827e-02, -2.095196e+00, 2.451422e+00, 9.879590e-01, 1.329938e+00, 5.977347e-10, 4.570857e-10, 7.520467e-10, 4.879669e-10, 4.107582e+01, -3.491425e-01
3.502200e+03, 2.003935e-01, 8.394447e-01, 1.012945e-01, 7.306799e-02, -2.109467e+00, 2.440508e+00, 9.700031e-01, 1.318287e+00, 5.991787e-10, 4.572972e-10, 7.505616e-10, 4.903730e-10, 4.092423e+01, -3.441610e-01
3.506000e+03, 1.990412e-01, 8.396142e-01, 1.017170e-01, 7.337740e-02, -2.123773e+00, 2.429590e+00, 9.520826e-01, 1.306579e+00, 6.005962e-10, 4.574956e-10, 7.491891e-10, 4.927405e-10, 4.077746e+01, -3.391032e-01
3.509800e+03, 1.976734e-01, 8.397860e-01, 1.021332e-01, 7.368654e-02, -2.138113e+00, 2.418667e+00, 9.341949e-01, 1.294814e+00, 6.021346e-10, 4.576704e-10, 7.478142e-10, 4.951045e-10, 4.063548e+01, -3.339746e-01
3.513600e+03, 1.962890e-01, 8.399592e-01, 1.025432e-01, 7.399525e-02, -2.152490e+00, 2.407739e+00, 9.163400e-01, 1.282993e+00, 6.035683e-10, 4.578269e-10, 7.465453e-10, 4.974022e-10, 4.049835e+01, -3.287748e-01
3.517400e+03, 1.948887e-01, 8.401339e-01, 1.029468e-01, 7.430341e-02, -2.166901e+00, 2.396808e+00, 8.985154e-01, 1.271117e+00, 6.053121e-10, 4.580353e-10, 7.453356e-10, 4.996404e-10, 4.036612e+01, -3.235076e-01
3.521200e+03, 1.934718e-01, 8.403104e-01, 1.033440e-01, 7.461095e-02, -2.181353e+00, 2.385872e+00, 8.807197e-01, 1.259187e+00, 6.069490e-10, 4.582236e-10, 7.441599e-10, 5.018789e-10, 4.023879e+01, -3.181725e-01
3.525000e+03, 1.920389e-01, 8.404874e-01, 1.037348e-01, 7.491777e-02, -2.195845e+00, 2.374931e+00, 8.629521e-01, 1.247205e+00, 6.084687e-10, 4.584305e-10, 7.430413e-10, 5.040704e-10, 4.011640e+01, -3.127734e-01
3.528800e+03, 1.905905e-01, 8.406659e-01, 1.041190e-01, 7.522379e-02, -2.210373e+00, 2.363986e+00, 8.452111e-01, 1.235169e+00, 6.104818e-10, 4.586545e-10, 7.419615e-10, 5.062215e-10, 3.999902e+01, -3.073139e-01
